Source,Target,Weight,Type
100,12,0.047619048,undirected
100,13,0.047619048,undirected
100,15,0.095238095,undirected
101,0,0.052631579,undirected
101,1,0.070175439,undirected
101,2,0.052631579,undirected
101,3,0.052631579,undirected
101,5,0.070175439,undirected
101,6,0.035087719,undirected
101,7,0.01754386,undirected
101,8,0.01754386,undirected
101,9,0.01754386,undirected
101,10,0.052631579,undirected
101,11,0.070175439,undirected
101,12,0.052631579,undirected
101,13,0.052631579,undirected
101,15,0.01754386,undirected
102,0,0.1,undirected
102,3,0.1,undirected
102,9,0.1,undirected
102,12,0.2,undirected
102,13,0.1,undirected
102,14,0.1,undirected
103,0,0.045454545,undirected
103,1,0.045454545,undirected
103,3,0.045454545,undirected
103,4,0.045454545,undirected
103,6,0.045454545,undirected
103,7,0.090909091,undirected
103,8,0.045454545,undirected
103,9,0.045454545,undirected
103,11,0.045454545,undirected
103,13,0.090909091,undirected
103,14,0.045454545,undirected
104,3,0.083333333,undirected
104,4,0.041666667,undirected
104,5,0.125,undirected
104,6,0.083333333,undirected
104,9,0.041666667,undirected
104,11,0.041666667,undirected
104,12,0.083333333,undirected
104,13,0.041666667,undirected
104,15,0.041666667,undirected
105,2,0.052631579,undirected
105,3,0.052631579,undirected
105,5,0.052631579,undirected
105,6,0.052631579,undirected
105,9,0.10526316,undirected
105,12,0.052631579,undirected
105,13,0.052631579,undirected
105,14,0.052631579,undirected
106,3,0.058823529,undirected
106,4,0.058823529,undirected
106,6,0.058823529,undirected
106,9,0.11764706,undirected
106,10,0.058823529,undirected
106,13,0.058823529,undirected
106,14,0.058823529,undirected
107,1,0.05,undirected
107,2,0.1,undirected
107,5,0.1,undirected
107,6,0.05,undirected
107,8,0.1,undirected
107,9,0.05,undirected
107,11,0.05,undirected
107,14,0.1,undirected
108,0,0.021582734,undirected
108,1,0.071942446,undirected
108,2,0.035971223,undirected
108,3,0.021582734,undirected
108,4,0.021582734,undirected
108,5,0.014388489,undirected
108,6,0.035971223,undirected
108,7,0.050359712,undirected
108,8,0.035971223,undirected
108,9,0.021582734,undirected
108,10,0.028776978,undirected
108,11,0.035971223,undirected
108,12,0.014388489,undirected
108,13,0.050359712,undirected
108,14,0.014388489,undirected
108,15,0.057553957,undirected
109,0,0.08,undirected
109,1,0.12,undirected
109,4,0.04,undirected
109,6,0.04,undirected
109,7,0.12,undirected
109,8,0.04,undirected
109,9,0.04,undirected
109,15,0.04,undirected
110,0,0.025641026,undirected
110,1,0.044871795,undirected
110,2,0.019230769,undirected
110,3,0.038461538,undirected
110,4,0.044871795,undirected
110,5,0.038461538,undirected
110,6,0.032051282,undirected
110,7,0.019230769,undirected
110,8,0.012820513,undirected
110,9,0.038461538,undirected
110,10,0.044871795,undirected
110,11,0.057692308,undirected
110,12,0.032051282,undirected
110,13,0.019230769,undirected
110,14,0.025641026,undirected
110,15,0.025641026,undirected
111,0,0.056818182,undirected
111,2,0.022727273,undirected
111,3,0.056818182,undirected
111,4,0.022727273,undirected
111,5,0.011363636,undirected
111,6,0.056818182,undirected
111,7,0.022727273,undirected
111,8,0.045454545,undirected
111,9,0.079545455,undirected
111,10,0.034090909,undirected
111,11,0.011363636,undirected
111,12,0.022727273,undirected
111,14,0.034090909,undirected
111,15,0.045454545,undirected
112,0,0.065217391,undirected
112,1,0.02173913,undirected
112,2,0.010869565,undirected
112,3,0.010869565,undirected
112,4,0.054347826,undirected
112,5,0.032608696,undirected
112,6,0.032608696,undirected
112,7,0.043478261,undirected
112,8,0.043478261,undirected
112,9,0.054347826,undirected
112,10,0.032608696,undirected
112,11,0.010869565,undirected
112,12,0.065217391,undirected
112,13,0.032608696,undirected
112,14,0.043478261,undirected
112,15,0.043478261,undirected
113,0,0.025974026,undirected
113,1,0.064935065,undirected
113,2,0.012987013,undirected
113,3,0.012987013,undirected
113,4,0.064935065,undirected
113,5,0.051948052,undirected
113,6,0.025974026,undirected
113,7,0.051948052,undirected
113,9,0.051948052,undirected
113,10,0.012987013,undirected
113,12,0.012987013,undirected
113,13,0.038961039,undirected
113,14,0.038961039,undirected
113,15,0.064935065,undirected
114,1,0.047619048,undirected
114,2,0.16666667,undirected
114,4,0.023809524,undirected
114,6,0.023809524,undirected
114,7,0.071428571,undirected
114,8,0.047619048,undirected
114,9,0.071428571,undirected
114,10,0.023809524,undirected
114,11,0.023809524,undirected
114,13,0.023809524,undirected
114,14,0.023809524,undirected
114,15,0.023809524,undirected
115,1,0.14285714,undirected
115,2,0.095238095,undirected
115,4,0.047619048,undirected
115,9,0.095238095,undirected
115,11,0.047619048,undirected
115,14,0.14285714,undirected
116,0,0.046511628,undirected
116,1,0.069767442,undirected
116,3,0.046511628,undirected
116,4,0.046511628,undirected
116,5,0.023255814,undirected
116,6,0.046511628,undirected
116,9,0.046511628,undirected
116,10,0.023255814,undirected
116,11,0.046511628,undirected
116,13,0.069767442,undirected
116,14,0.069767442,undirected
116,15,0.023255814,undirected
117,1,0.2,undirected
117,5,0.2,undirected
118,0,0.060606061,undirected
118,1,0.03030303,undirected
118,2,0.03030303,undirected
118,6,0.03030303,undirected
118,7,0.03030303,undirected
118,8,0.03030303,undirected
118,10,0.03030303,undirected
118,11,0.03030303,undirected
118,12,0.060606061,undirected
118,13,0.090909091,undirected
118,15,0.03030303,undirected
119,0,0.073170732,undirected
119,3,0.024390244,undirected
119,4,0.024390244,undirected
119,5,0.024390244,undirected
119,6,0.073170732,undirected
119,7,0.024390244,undirected
119,10,0.14634146,undirected
119,11,0.024390244,undirected
119,12,0.073170732,undirected
119,13,0.048780488,undirected
119,14,0.024390244,undirected
119,15,0.024390244,undirected
120,0,0.0625,undirected
120,1,0.03125,undirected
120,2,0.03125,undirected
120,3,0.0625,undirected
120,5,0.03125,undirected
120,6,0.03125,undirected
120,7,0.09375,undirected
120,8,0.0625,undirected
120,9,0.03125,undirected
120,12,0.03125,undirected
120,14,0.0625,undirected
120,15,0.0625,undirected
121,0,0.22222222,undirected
121,1,0.11111111,undirected
121,8,0.11111111,undirected
121,9,0.11111111,undirected
121,11,0.11111111,undirected
122,0,0.086956522,undirected
122,1,0.086956522,undirected
122,9,0.043478261,undirected
122,13,0.043478261,undirected
122,14,0.043478261,undirected
122,15,0.086956522,undirected
123,0,0.027027027,undirected
123,1,0.027027027,undirected
123,2,0.027027027,undirected
123,3,0.10810811,undirected
123,4,0.027027027,undirected
123,5,0.027027027,undirected
123,7,0.054054054,undirected
123,8,0.027027027,undirected
123,10,0.054054054,undirected
123,12,0.081081081,undirected
123,14,0.081081081,undirected
123,15,0.054054054,undirected
124,0,0.13636364,undirected
124,3,0.13636364,undirected
124,6,0.045454545,undirected
124,8,0.090909091,undirected
124,9,0.090909091,undirected
124,10,0.045454545,undirected
124,14,0.090909091,undirected
125,4,0.0625,undirected
125,7,0.0625,undirected
125,14,0.125,undirected
125,15,0.125,undirected
126,0,0.033333333,undirected
126,1,0.033333333,undirected
126,2,0.033333333,undirected
126,5,0.033333333,undirected
126,6,0.033333333,undirected
126,7,0.033333333,undirected
126,8,0.033333333,undirected
126,9,0.066666667,undirected
126,10,0.033333333,undirected
126,13,0.033333333,undirected
126,14,0.066666667,undirected
127,1,0.076923077,undirected
127,2,0.038461538,undirected
127,5,0.038461538,undirected
127,7,0.11538462,undirected
127,8,0.038461538,undirected
127,10,0.038461538,undirected
127,11,0.038461538,undirected
127,14,0.076923077,undirected
127,15,0.11538462,undirected
128,0,0.055555556,undirected
128,4,0.055555556,undirected
128,6,0.055555556,undirected
128,7,0.055555556,undirected
128,8,0.055555556,undirected
128,9,0.055555556,undirected
128,11,0.055555556,undirected
128,12,0.055555556,undirected
128,14,0.055555556,undirected
129,0,0.037735849,undirected
129,2,0.075471698,undirected
129,3,0.056603774,undirected
129,4,0.018867925,undirected
129,6,0.018867925,undirected
129,7,0.018867925,undirected
129,8,0.037735849,undirected
129,9,0.018867925,undirected
129,10,0.075471698,undirected
129,11,0.037735849,undirected
129,12,0.075471698,undirected
129,13,0.018867925,undirected
129,14,0.037735849,undirected
129,15,0.056603774,undirected
130,0,0.03125,undirected
130,2,0.078125,undirected
130,3,0.015625,undirected
130,4,0.0625,undirected
130,5,0.015625,undirected
130,6,0.015625,undirected
130,7,0.03125,undirected
130,8,0.03125,undirected
130,9,0.015625,undirected
130,11,0.015625,undirected
130,12,0.046875,undirected
130,13,0.03125,undirected
130,14,0.078125,undirected
130,15,0.046875,undirected
131,0,0.03030303,undirected
131,3,0.03030303,undirected
131,5,0.090909091,undirected
131,6,0.03030303,undirected
131,8,0.060606061,undirected
131,9,0.03030303,undirected
131,11,0.060606061,undirected
131,12,0.060606061,undirected
131,14,0.03030303,undirected
131,15,0.090909091,undirected
132,2,0.0625,undirected
132,3,0.1875,undirected
132,4,0.0625,undirected
132,5,0.1875,undirected
132,6,0.125,undirected
132,8,0.0625,undirected
132,12,0.0625,undirected
132,13,0.0625,undirected
133,0,0.022727273,undirected
133,1,0.022727273,undirected
133,2,0.022727273,undirected
133,3,0.022727273,undirected
133,4,0.022727273,undirected
133,5,0.022727273,undirected
133,6,0.068181818,undirected
133,8,0.045454545,undirected
133,9,0.13636364,undirected
133,10,0.022727273,undirected
133,12,0.022727273,undirected
133,13,0.045454545,undirected
133,14,0.022727273,undirected
133,15,0.022727273,undirected
134,0,0.025477707,undirected
134,1,0.012738854,undirected
134,2,0.057324841,undirected
134,3,0.031847134,undirected
134,4,0.025477707,undirected
134,5,0.044585987,undirected
134,6,0.012738854,undirected
134,7,0.050955414,undirected
134,8,0.0063694268,undirected
134,9,0.063694268,undirected
134,10,0.012738854,undirected
134,11,0.025477707,undirected
134,12,0.025477707,undirected
134,13,0.025477707,undirected
134,14,0.057324841,undirected
134,15,0.057324841,undirected
135,1,0.11111111,undirected
135,2,0.055555556,undirected
135,6,0.055555556,undirected
135,9,0.055555556,undirected
135,10,0.055555556,undirected
135,11,0.055555556,undirected
135,12,0.055555556,undirected
135,15,0.055555556,undirected
136,0,0.043478261,undirected
136,7,0.086956522,undirected
136,8,0.043478261,undirected
136,9,0.043478261,undirected
136,10,0.086956522,undirected
136,11,0.043478261,undirected
136,12,0.086956522,undirected
136,13,0.043478261,undirected
136,14,0.043478261,undirected
136,15,0.043478261,undirected
137,1,0.019230769,undirected
137,3,0.057692308,undirected
137,4,0.057692308,undirected
137,5,0.057692308,undirected
137,7,0.019230769,undirected
137,8,0.057692308,undirected
137,11,0.057692308,undirected
137,13,0.019230769,undirected
137,14,0.019230769,undirected
137,15,0.019230769,undirected
138,0,0.01986755,undirected
138,1,0.026490066,undirected
138,2,0.072847682,undirected
138,3,0.046357616,undirected
138,4,0.046357616,undirected
138,5,0.0066225166,undirected
138,6,0.039735099,undirected
138,7,0.013245033,undirected
138,8,0.052980132,undirected
138,9,0.052980132,undirected
138,10,0.052980132,undirected
138,11,0.01986755,undirected
138,12,0.046357616,undirected
138,13,0.01986755,undirected
138,14,0.01986755,undirected
138,15,0.026490066,undirected
139,1,0.038461538,undirected
139,2,0.038461538,undirected
139,3,0.076923077,undirected
139,4,0.038461538,undirected
139,5,0.076923077,undirected
139,6,0.038461538,undirected
139,7,0.11538462,undirected
139,11,0.076923077,undirected
139,14,0.076923077,undirected
140,0,0.13333333,undirected
140,4,0.13333333,undirected
140,7,0.066666667,undirected
140,12,0.13333333,undirected
140,14,0.066666667,undirected
140,15,0.066666667,undirected
141,1,0.055555556,undirected
141,3,0.055555556,undirected
141,5,0.055555556,undirected
141,7,0.055555556,undirected
141,8,0.11111111,undirected
141,11,0.055555556,undirected
141,13,0.055555556,undirected
141,14,0.16666667,undirected
142,0,0.027777778,undirected
142,1,0.027777778,undirected
142,3,0.027777778,undirected
142,7,0.055555556,undirected
142,8,0.027777778,undirected
142,9,0.027777778,undirected
142,10,0.083333333,undirected
142,11,0.055555556,undirected
142,12,0.027777778,undirected
142,14,0.083333333,undirected
143,0,0.037037037,undirected
143,2,0.037037037,undirected
143,3,0.037037037,undirected
143,4,0.11111111,undirected
143,10,0.037037037,undirected
143,11,0.074074074,undirected
143,12,0.11111111,undirected
143,13,0.037037037,undirected
143,15,0.074074074,undirected
144,0,0.020408163,undirected
144,1,0.020408163,undirected
144,3,0.020408163,undirected
144,4,0.081632653,undirected
144,6,0.040816327,undirected
144,7,0.020408163,undirected
144,8,0.06122449,undirected
144,9,0.020408163,undirected
144,11,0.020408163,undirected
144,12,0.06122449,undirected
144,13,0.081632653,undirected
144,14,0.06122449,undirected
144,15,0.020408163,undirected
145,5,0.13333333,undirected
145,8,0.066666667,undirected
145,12,0.066666667,undirected
145,14,0.066666667,undirected
145,15,0.13333333,undirected
146,0,0.1,undirected
146,1,0.1,undirected
146,2,0.1,undirected
146,4,0.1,undirected
146,7,0.2,undirected
146,13,0.1,undirected
147,0,0.05,undirected
147,1,0.05,undirected
147,5,0.05,undirected
147,6,0.15,undirected
147,9,0.05,undirected
147,10,0.1,undirected
147,12,0.05,undirected
147,13,0.1,undirected
147,15,0.05,undirected
148,0,0.057142857,undirected
148,1,0.028571429,undirected
148,2,0.057142857,undirected
148,4,0.028571429,undirected
148,5,0.028571429,undirected
148,7,0.028571429,undirected
148,9,0.028571429,undirected
148,10,0.028571429,undirected
148,11,0.028571429,undirected
148,14,0.028571429,undirected
148,15,0.057142857,undirected
149,0,0.083333333,undirected
149,2,0.041666667,undirected
149,5,0.041666667,undirected
149,7,0.083333333,undirected
149,9,0.041666667,undirected
149,10,0.041666667,undirected
149,11,0.041666667,undirected
149,13,0.083333333,undirected
149,14,0.041666667,undirected
149,15,0.083333333,undirected
150,1,0.11764706,undirected
150,2,0.058823529,undirected
150,5,0.058823529,undirected
150,12,0.058823529,undirected
150,15,0.11764706,undirected
151,1,0.047619048,undirected
151,2,0.095238095,undirected
151,4,0.047619048,undirected
151,8,0.047619048,undirected
151,9,0.095238095,undirected
151,10,0.14285714,undirected
151,12,0.047619048,undirected
151,13,0.047619048,undirected
152,11,0.16666667,undirected
152,13,0.16666667,undirected
152,15,0.16666667,undirected
153,0,0.045454545,undirected
153,1,0.045454545,undirected
153,4,0.045454545,undirected
153,5,0.045454545,undirected
153,6,0.090909091,undirected
153,8,0.090909091,undirected
153,9,0.045454545,undirected
153,10,0.045454545,undirected
153,11,0.045454545,undirected
153,13,0.045454545,undirected
153,15,0.045454545,undirected
154,0,0.045454545,undirected
154,1,0.045454545,undirected
154,4,0.13636364,undirected
154,6,0.045454545,undirected
154,7,0.045454545,undirected
154,9,0.045454545,undirected
154,13,0.045454545,undirected
154,14,0.045454545,undirected
154,15,0.090909091,undirected
155,3,0.076923077,undirected
155,5,0.15384615,undirected
155,7,0.076923077,undirected
155,12,0.076923077,undirected
155,13,0.076923077,undirected
155,15,0.076923077,undirected
156,0,0.026086957,undirected
156,1,0.0086956522,undirected
156,2,0.026086957,undirected
156,3,0.034782609,undirected
156,4,0.043478261,undirected
156,5,0.026086957,undirected
156,6,0.060869565,undirected
156,7,0.017391304,undirected
156,8,0.069565217,undirected
156,9,0.052173913,undirected
156,11,0.043478261,undirected
156,12,0.017391304,undirected
156,13,0.052173913,undirected
156,14,0.017391304,undirected
156,15,0.052173913,undirected
157,4,0.5,undirected
158,0,0.33333333,undirected
158,7,0.66666667,undirected
159,10,0.25,undirected
159,11,0.25,undirected
160,2,0.090909091,undirected
160,4,0.090909091,undirected
160,7,0.090909091,undirected
160,8,0.090909091,undirected
161,9,0.090909091,undirected
161,11,0.090909091,undirected
162,0,0.16666667,undirected
162,2,0.16666667,undirected
162,9,0.16666667,undirected
163,2,0.076923077,undirected
163,6,0.076923077,undirected
163,9,0.076923077,undirected
164,0,0.066666667,undirected
164,1,0.066666667,undirected
164,7,0.066666667,undirected
164,11,0.066666667,undirected
164,12,0.13333333,undirected
164,13,0.066666667,undirected
164,14,0.066666667,undirected
165,0,0.024390244,undirected
165,1,0.048780488,undirected
165,4,0.048780488,undirected
165,5,0.097560976,undirected
165,6,0.048780488,undirected
165,8,0.048780488,undirected
165,9,0.048780488,undirected
165,11,0.12195122,undirected
165,12,0.024390244,undirected
165,13,0.073170732,undirected
165,14,0.024390244,undirected
165,15,0.024390244,undirected
166,5,0.33333333,undirected
166,8,0.33333333,undirected
167,5,0.33333333,undirected
167,12,0.33333333,undirected
168,5,0.14285714,undirected
168,6,0.14285714,undirected
168,7,0.14285714,undirected
168,14,0.14285714,undirected
169,4,0.25,undirected
169,11,0.25,undirected
170,3,0.090909091,undirected
170,9,0.090909091,undirected
170,10,0.090909091,undirected
170,15,0.090909091,undirected
171,4,0.14285714,undirected
171,11,0.14285714,undirected
171,12,0.14285714,undirected
171,13,0.14285714,undirected
172,3,0.1,undirected
172,8,0.1,undirected
172,11,0.1,undirected
172,14,0.2,undirected
172,15,0.1,undirected
173,2,0.11111111,undirected
173,5,0.11111111,undirected
173,7,0.22222222,undirected
173,8,0.11111111,undirected
174,5,0.1,undirected
174,6,0.1,undirected
174,12,0.1,undirected
175,6,0.25,undirected
175,15,0.25,undirected
176,4,0.125,undirected
176,5,0.125,undirected
176,8,0.125,undirected
176,13,0.25,undirected
177,0,0.038461538,undirected
177,2,0.038461538,undirected
177,3,0.076923077,undirected
177,4,0.076923077,undirected
177,6,0.076923077,undirected
177,7,0.038461538,undirected
177,8,0.038461538,undirected
177,9,0.076923077,undirected
177,10,0.038461538,undirected
177,11,0.076923077,undirected
177,14,0.038461538,undirected
177,15,0.076923077,undirected
178,6,0.25,undirected
178,9,0.25,undirected
179,10,0.33333333,undirected
179,14,0.33333333,undirected
180,9,0.16666667,undirected
180,10,0.083333333,undirected
180,11,0.083333333,undirected
180,13,0.16666667,undirected
181,8,0.25,undirected
181,12,0.25,undirected
182,0,0.14285714,undirected
182,10,0.14285714,undirected
182,13,0.14285714,undirected
182,15,0.14285714,undirected
183,1,0.11111111,undirected
183,8,0.11111111,undirected
183,10,0.11111111,undirected
183,14,0.11111111,undirected
184,0,0.25,undirected
184,2,0.25,undirected
184,6,0.25,undirected
185,7,0.25,undirected
185,8,0.25,undirected
186,3,0.125,undirected
186,8,0.125,undirected
186,13,0.125,undirected
187,5,0.25,undirected
187,6,0.25,undirected
188,0,0.2,undirected
188,1,0.2,undirected
189,5,0.14285714,undirected
189,11,0.14285714,undirected
