DocID,Word,Topic0,"ὁτι",20
143,"λυτο",20
143,"ἀγων",23
144,"μεσος",7
144,"ἀοριστος",19
144,"ἐστιν",4
144,"ἀπο",11
144,"εἰς",23
144,"ὡσπερ",10
144,"ἠδη",20
144,"ἐπισταται",20
144,"λεγων",8
144,"λυμην",14
144,"τρις",0
144,"τοσσα",4
144,"πορον",16
144,"ἀρα",4
144,"κλαιουσης",18
144,"λυτο",13
144,"γουνατα",19
144,"ἐκτασις",12
144,"ἐγενετο",2
144,"μετρον",8
144,"παρατατικον",19
144,"ἐκδεχονται",15
144,"δυναται",5
144,"κρασις",24
144,"ἐλυετο",19
144,"γεγενησθαι",8
144,"ὡσπερ",18
144,"ἰχθυες",16
144,"ἰχθυς",12
144,"μυες",20
144,"μυς",23
144,"ῥυεσθαι",4
144,"ῥυσθαι",18
144,"παντων",8
144,"ἀθρωπων",22
144,"ῥυσθαι",6
144,"γενεην",10
144,"τοκον",18
144,"ἀπο",13
144,"λελυτο",16
144,"λυτο",22
144,"βεβλητο",18
144,"βλητο",15
145,"πατροκλου",7
145,"ποθεων",22
146,"ἐως",6
146,"μιμνησκομενος",5
146,"αθετουνται",15
146,"στιχοι",3
146,"ὁτι",8
146,"εὐτελης",1
146,"ἐισι",8
146,"ἀρθεντων",20
146,"αὐτων",4
146,"ἐμφαντικωτερον",11
146,"δηλουται",20
146,"abbr:pers.pers",19
146,"λυπη",17
146,"ἀλλ",3
146,"εστρεφετ",8
146,"ἐνθα",21
146,"ἐνθα",2
146,"ἀλλοτ",2
146,"ἐπι",16
146,"πλευρας",19
146,"αὐτοις",24
146,"καταγινεται",6
146,"ἀνδροτητα",3
146,"μενος",12
146,"οὐδεν",24
146,"διαφερει",20
146,"οὐδεποτ",21
146,"ἀνδροτητ",16
146,"εἰρηκε",20
146,"ἀνδρειαν",12
146,"ἀλλ",16
146,"ἡνορεαν",11
146,"εἰχε",7
146,"δυσεξειληπτον",10
146,"μιμνησκομενος",4
146,"ἀνω",5
146,"εἰρηκεν",6
146,"ἑταιρου",18
146,"μεμνημενος",6
146,"προηθετουντο",13
146,"αριστοφανει",22
146,"ἠτοι",16
146,"συναπτεον",0
146,"ἀνω",5
146,"κοινον",16
146,"ποθεων",19
146,"ετερας",15
146,"ἀρχης",21
146,"ἀναγνωστεον",1
146,"ἱνα",2
146,"ὑποστειζωμεν",3
146,"ἐπι",8
146,"κυματα",3
146,"πειρων",4
147,"λογος",10
147,"ὁσα",7
147,"αὐτῳ",2
147,"κατειργασατο",22
147,"ἐργα",20
147,"πολεμων",5
147,"πλεων",6
147,"μιμνησκομενος",8
147,"ἐδακρυεν",15
148,"αλεγεινα",15
148,"κυματα",15
148,"πειρων",5
149,"abbr:pers.pers",14
149,"περισπα",10
149,"λεγων",7
149,"προσθεσιν",5
149,"ἐξαλλασσειν",4
149,"τονον",2
149,"περω",5
149,"οιδεν",4
149,"ποιητης",6
