urn:cts:greekLit:tlg5026.msAim.tm:24.14.comment,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.15.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25
urn:cts:greekLit:tlg5026.msAim.tm:24.16.comment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.17.comment,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.18.comment,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0
urn:cts:greekLit:tlg5026.msAim.tm:24.19.comment,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.20.comment,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.21.comment,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.22.comment,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.23.comment,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.083333333,0,0,0,0,0,0,0.083333333,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.24.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25
urn:cts:greekLit:tlg5026.msAim.tm:24.25.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0.66666667,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.26.comment,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.27.comment,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.28.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.29.comment,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.30.comment,0,0.125,0.125,0,0,0,0,0,0.125,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.31.comment,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.32.comment,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.33.comment,0,0,0,0,0,0.16666667,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0.16666667
urn:cts:greekLit:tlg5026.msAim.tm:24.34.comment,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.35.comment,0,0,0,0.16666667,0,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.36.comment,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.37.comment,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.38.comment,0.25,0,0,0.083333333,0,0,0,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333
urn:cts:greekLit:tlg5026.msAim.tm:24.39.comment,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.40.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0.14285714,0.14285714,0
urn:cts:greekLit:tlg5026.msAim.tm:24.41.comment,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.42.comment,0,0,0.33333333,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.43.comment,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0.33333333,0.33333333,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.44.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.45.comment,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.46.comment,0,0,0,0,0,0,0.14285714,0,0.28571429,0,0,0.14285714,0,0,0.14285714,0,0,0,0,0,0,0.14285714,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.47.comment,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.48.comment,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.49.comment,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.50.comment,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
urn:cts:greekLit:tlg5026.msAim.tm:24.51.comment,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.A1.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
urn:cts:greekLit:tlg5026.msAil.tm:24.A2.comment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.A3.comment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.A4.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.B1.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.D1.comment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.X1.comment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.1.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.2.comment,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.3.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.4.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.5.comment,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.6.comment,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.7.comment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.8.comment,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.9.comment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.10.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.11.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.12.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.13.comment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.14.comment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.15.comment,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25
urn:cts:greekLit:tlg5026.msAil.tm:24.16.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.17.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.18.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.19.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.20.comment,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.21.comment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.22.comment,0,0,0,0,0,0,0,0,0,0.33333333,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.23.comment,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.24.comment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAil.tm:24.25.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.A1.comment,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.B1.comment,0,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.B2.comment,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
urn:cts:greekLit:tlg5026.msAint.tm:24.C1.comment,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.C2.comment,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571429,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.C3.comment,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0
urn:cts:greekLit:tlg5026.msAint.tm:24.X1.comment,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.X2.comment,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.X3.comment,0,0.14285714,0,0,0,0,0.28571429,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0.14285714,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.X4.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.X5.comment,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.1.comment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.2.comment,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
urn:cts:greekLit:tlg5026.msAint.tm:24.3.comment,0,0,0,0.14285714,0.14285714,0,0.14285714,0,0,0,0,0,0,0,0.14285714,0,0,0,0.14285714,0,0,0,0,0.14285714,0
urn:cts:greekLit:tlg5026.msAint.tm:24.4.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0.25,0
urn:cts:greekLit:tlg5026.msAint.tm:24.5.comment,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.6.comment,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
urn:cts:greekLit:tlg5026.msAint.tm:24.7.comment,0,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.8.comment,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0
urn:cts:greekLit:tlg5026.msAint.tm:24.9.comment,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.10.comment,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.11.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.12.comment,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.13.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.14.comment,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
urn:cts:greekLit:tlg5026.msAint.tm:24.15.comment,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0,0,0
urn:cts:greekLit:tlg5026.msAint.tm:24.16.comment,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.B1.comment,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.B2.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.B3.comment,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.B4.comment,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.B5.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
urn:cts:greekLit:tlg5026.msAext.tm:24.X1.comment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.X2.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.1.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.2.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.3.comment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.4.lemma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.4.comment,0,0.11111111,0,0,0,0,0,0.11111111,0,0,0,0,0.22222222,0,0,0,0.11111111,0,0,0,0,0,0,0.11111111,0
urn:cts:greekLit:tlg5026.msAext.tm:24.5.comment,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.6.comment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.7.comment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.8.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.10.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.11.comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
urn:cts:greekLit:tlg5026.msAext.tm:24.12.comment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A1.lemma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
urn:cts:greekLit:tlg5026.msA.tm:24.A1.comment,0.015873016,0,0.015873016,0,0.063492063,0.015873016,0.015873016,0.015873016,0.063492063,0,0.031746032,0.015873016,0.031746032,0.031746032,0.015873016,0.031746032,0.047619048,0,0.079365079,0.063492063,0.047619048,0,0.031746032,0.031746032,0.015873016
urn:cts:greekLit:tlg5026.msA.tm:24.A2.lemma,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A2.comment,0.012345679,0.024691358,0.037037037,0.061728395,0.037037037,0.037037037,0.049382716,0.012345679,0.049382716,0,0.012345679,0.024691358,0.024691358,0.012345679,0,0.024691358,0.061728395,0.012345679,0.012345679,0.037037037,0.049382716,0.037037037,0.012345679,0,0.024691358
urn:cts:greekLit:tlg5026.msA.tm:24.A3.comment,0,0,0.066666667,0,0,0.066666667,0.066666667,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0.066666667,0,0,0,0,0.066666667,0,0.066666667,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A4.lemma,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A4.comment,0.025,0.025,0.0625,0,0.05,0.05,0.05,0.0125,0,0.0125,0.0125,0.0125,0.05,0.025,0.025,0.0125,0.0125,0.0375,0.0375,0,0,0.025,0,0.025,0.025
urn:cts:greekLit:tlg5026.msA.tm:24.A5.lemma,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A5.comment,0,0,0,0.14285714,0,0.14285714,0,0,0,0.14285714,0,0,0,0,0,0,0.14285714,0,0,0,0,0.14285714,0,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A6.lemma,0,0,0,0,0,0,0,0,0,0.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0
urn:cts:greekLit:tlg5026.msA.tm:24.A6.comment,0,0,0,0.083333333,0,0,0,0.041666667,0.041666667,0.083333333,0.041666667,0.083333333,0,0,0,0,0,0,0.041666667,0,0.041666667,0.041666667,0.041666667,0,0.041666667
urn:cts:greekLit:tlg5026.msA.tm:24.A7.lemma,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
urn:cts:greekLit:tlg5026.msA.tm:24.A7.comment,0.045454545,0.090909091,0,0,0.045454545,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0.090909091,0,0,0.045454545,0,0,0,0.045454545,0,0,0.045454545,0
urn:cts:greekLit:tlg5026.msA.tm:24.A8.lemma,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0
