DocID,Word,Topic0,"σφισιν",10
12,"ουδεποτε",6
12,"συνδειται",6
13,"στικτεον",1
13,"εφατο",1
13,"δυναται",6
13,"υποστιζεσθαι",3
13,"λογος",10
13,"ειπεν",3
13,"μαρτυρησουσιν",3
13,"επιτετηδευται",1
13,"αναγνωσις",3
13,"θαυμαστον",7
13,"ολοι",6
13,"απρεπεις",6
13,"στιχοι",9
14,"γραπτεον",11
14,"αθετητεον",9
14,"τρεις",9
14,"στιχους",4
14,"χρη",9
14,"πιστευειν",9
14,"αμμωνιῳ",9
14,"δραδεξαμενῳ",11
14,"σχολην",8
14,"γεγονεναι",0
14,"πλειονας",11
14,"εκδοσεις",4
14,"αρισταρχειου",4
14,"διορθωσεως",11
14,"φασκοντι",9
14,"αριστοφανει",8
14,"ηθετουντο",4
14,"αρισταρχου",4
14,"εγεγραπτο",0
14,"ηδη",9
14,"διδυμος",4
14,"στιχων",0
15,"γραπτεον",11
15,"βουλευουσι",10
15,"θελουσι",4
15,"σφισιν",10
15,"τινων",10
15,"λογῳ",10
15,"αυτοις",10
15,"ακολουθα",4
15,"δει",2
15,"ρηματα",10
15,"αριστονικος",2
15,"γραφης",10
15,"ταυτης",10
15,"διπλην",11
15,"βαλλων",4
15,"στιχῳ",11
15,"τετραλογια",2
15,"νεμεσιωνος",11
15,"ευρον",11
15,"στιχων",11
15,"παρακειμενων",10
15,"οβελων",10
15,"αιτιαν",10
15,"ευρειν",4
15,"αρισταρχειων",10
15,"υπομνηματων",11
15,"αμμωνιος",11
15,"αρισταρχειος",10
15,"πρωτον",2
15,"στιγμαις",11
15,"αρισταρχ",4
15,"παρασημειωσασθαι",4
15,"ειτα",11
15,"τελειοντελεον",11
15,"εξελειν",11
15,"ταχα",11
15,"δευτερου",11
15,"προσωπου",4
15,"σφισι",10
15,"τεταχθαι",11
15,"ανωθεν",11
15,"μετενηνεχθαι",4
16,"εως",9
16,"αναχωρησουσιν",5
16,"αθετουνται",9
16,"στιχοι",9
16,"τρεις",9
16,"αστερισκοι",9
16,"παρακεινται",9
16,"νεστορος",9
16,"λογων",12
16,"μετενηνεγμενοι",6
16,"δεοντως",6
16,"γελοιος",9
16,"εσται",12
16,"οδυσσευς",12
16,"ηδη",9
16,"ωρας",12
16,"προκεκοφαιας",12
16,"ερωτων",12
16,"μενουσιν",5
16,"απερχονται",9
16,"ειρημενων",12
16,"δολων",9
16,"προς",9
16,"αποκρινεται",12
16,"προς",9
16,"ασσα",12
16,"ενθαδε",9
16,"ψιλωτεον",9
16,"ισοδυναμει",12
17,"αθετουνται",9
17,"αμφοτεροι",4
17,"αστερισκοι",9
17,"παρακεινται",9
17,"οικειοτερον",8
17,"κεινται",8
17,"πατροκλου",9
17,"εξοδου",8
17,"οντι",8
