urn:cts:greekLit:tlg5026.msA.hmt:1.14,0.048387097,0.048387097,0.016129032,0.032258065,0.048387097,0.048387097,0.016129032,0.080645161,0.064516129,0.016129032,0.032258065,0.064516129,0.016129032,0.048387097,0.016129032,0.032258065
urn:cts:greekLit:tlg5026.msA.hmt:1.15,0.025,0.075,0,0.025,0.05,0.025,0.025,0.05,0.025,0.025,0,0.075,0.025,0.025,0.025,0.075
urn:cts:greekLit:tlg5026.msA.hmt:1.16,0,0.04,0,0,0.04,0.04,0,0.04,0,0.04,0.04,0.04,0.04,0,0.12,0.12
urn:cts:greekLit:tlg5026.msA.hmt:1.33,0.03125,0,0.03125,0.0625,0.03125,0.0625,0.09375,0,0,0,0.09375,0.03125,0.125,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.34,0,0.020833333,0.125,0.020833333,0.041666667,0.041666667,0.041666667,0,0.020833333,0.041666667,0.020833333,0,0.041666667,0.020833333,0.020833333,0.020833333
urn:cts:greekLit:tlg5026.msA.hmt:1.35,0,0,0.066666667,0,0.033333333,0,0,0.033333333,0.13333333,0.033333333,0.066666667,0,0.066666667,0.066666667,0,0.033333333
urn:cts:greekLit:tlg5026.msA.hmt:1.36,0.037037037,0,0,0.037037037,0,0.037037037,0.037037037,0.037037037,0.074074074,0,0.11111111,0.037037037,0.037037037,0.037037037,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.37,0.071428571,0.031746032,0.023809524,0.023809524,0.03968254,0.055555556,0.015873016,0.055555556,0.03968254,0.063492063,0.031746032,0.03968254,0.031746032,0.031746032,0.031746032,0.055555556
urn:cts:greekLit:tlg5026.msA.hmt:1.38,0.041666667,0.027777778,0.013888889,0.020833333,0.034722222,0.034722222,0.055555556,0.034722222,0.027777778,0.041666667,0.020833333,0.048611111,0.020833333,0.027777778,0.020833333,0.0625
urn:cts:greekLit:tlg5026.msA.hmt:1.39,0.031914894,0.063829787,0.031914894,0.074468085,0.042553191,0.021276596,0.063829787,0.063829787,0.042553191,0.031914894,0.031914894,0.042553191,0.063829787,0.031914894,0.042553191,0.010638298
urn:cts:greekLit:tlg5026.msA.hmt:1.40,0.025974026,0,0.038961039,0.038961039,0.012987013,0.051948052,0.025974026,0.012987013,0.051948052,0.051948052,0.064935065,0.025974026,0.051948052,0.051948052,0.012987013,0.051948052
urn:cts:greekLit:tlg5026.msA.hmt:1.41,0,0.066666667,0,0,0.033333333,0,0,0,0.066666667,0.1,0.033333333,0.066666667,0,0.066666667,0,0.066666667
urn:cts:greekLit:tlg5026.msA.hmt:1.42,0.020547945,0.020547945,0.047945205,0.02739726,0.068493151,0.02739726,0.054794521,0.020547945,0.02739726,0.054794521,0.054794521,0.034246575,0.034246575,0.04109589,0.047945205,0.054794521
urn:cts:greekLit:tlg5026.msA.hmt:1.43,0.013888889,0.013888889,0.041666667,0.041666667,0.013888889,0.055555556,0.027777778,0,0.027777778,0.041666667,0.083333333,0.041666667,0.055555556,0.055555556,0.013888889,0.041666667
urn:cts:greekLit:tlg5026.msA.hmt:1.61,0.052631579,0.052631579,0.10526316,0.052631579,0,0.052631579,0.052631579,0,0,0.052631579,0,0.052631579,0,0.052631579,0,0.052631579
urn:cts:greekLit:tlg5026.msA.hmt:1.62,0.1,0.1,0,0.1,0,0.05,0.05,0,0.05,0,0.05,0.05,0,0.05,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.63,0.041666667,0.083333333,0.041666667,0.020833333,0.041666667,0.020833333,0.020833333,0.020833333,0.020833333,0.10416667,0.0625,0,0.020833333,0.041666667,0.020833333,0.020833333
urn:cts:greekLit:tlg5026.msA.hmt:1.64,0.043478261,0.086956522,0,0,0.086956522,0,0.043478261,0.043478261,0,0.13043478,0,0.043478261,0.043478261,0.043478261,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.65,0.058823529,0.17647059,0,0.058823529,0.058823529,0.058823529,0.058823529,0,0,0,0,0,0,0.058823529,0.058823529,0.17647059
urn:cts:greekLit:tlg5026.msA.hmt:1.66,0,0,0.033333333,0.033333333,0.1,0.066666667,0.066666667,0.033333333,0.033333333,0.066666667,0.066666667,0,0.033333333,0.033333333,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.67,0.02189781,0.04379562,0.02189781,0.051094891,0.0072992701,0.03649635,0.04379562,0.04379562,0.058394161,0.051094891,0.02189781,0.04379562,0.02919708,0.03649635,0.0072992701,0.080291971
urn:cts:greekLit:tlg5026.msA.hmt:1.68,0,0,0,0,0.066666667,0,0.13333333,0,0.13333333,0.066666667,0,0.066666667,0.066666667,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.69,0.076923077,0.076923077,0.076923077,0.038461538,0.038461538,0,0,0.038461538,0.038461538,0,0.038461538,0.076923077,0.076923077,0,0.038461538,0
urn:cts:greekLit:tlg5026.msA.hmt:1.70,0.041666667,0,0,0,0,0.083333333,0.125,0,0,0.083333333,0,0.041666667,0,0,0.125,0.041666667
urn:cts:greekLit:tlg5026.msA.hmt:1.71,0.055555556,0.055555556,0,0.055555556,0,0.055555556,0,0,0.055555556,0,0.055555556,0.055555556,0.055555556,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.72,0,0.052631579,0.10526316,0.052631579,0.052631579,0,0.052631579,0.10526316,0.10526316,0.052631579,0,0,0,0,0.052631579,0
urn:cts:greekLit:tlg5026.msA.hmt:1.73,0,0.03125,0.03125,0,0,0.03125,0.125,0,0,0,0.03125,0,0.0625,0,0.03125,0.03125
urn:cts:greekLit:tlg5026.msA.hmt:1.74,0.032258065,0,0,0.064516129,0,0,0.064516129,0.032258065,0,0.064516129,0.032258065,0,0.064516129,0,0.032258065,0
urn:cts:greekLit:tlg5026.msA.hmt:1.75,0,0.071428571,0.14285714,0,0.071428571,0,0.071428571,0.071428571,0,0,0.071428571,0.14285714,0.071428571,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.76,0.046511628,0.023255814,0,0.046511628,0,0.046511628,0.046511628,0.023255814,0,0.069767442,0.11627907,0.046511628,0.046511628,0.023255814,0,0.023255814
urn:cts:greekLit:tlg5026.msA.hmt:1.77,0,0.095238095,0,0.047619048,0,0.047619048,0.095238095,0,0,0,0.047619048,0,0.047619048,0,0,0.047619048
urn:cts:greekLit:tlg5026.msA.hmt:1.78,0.0625,0,0.0625,0,0.0625,0,0.0625,0.0625,0,0,0.125,0.0625,0,0.125,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.79,0,0,0,0.038461538,0,0,0,0,0.038461538,0,0.076923077,0.076923077,0,0.038461538,0.11538462,0.038461538
urn:cts:greekLit:tlg5026.msA.hmt:1.80,0,0,0,0,0.05,0.1,0,0.05,0.1,0.05,0,0,0.05,0,0.1,0
urn:cts:greekLit:tlg5026.msA.hmt:1.81,0.059259259,0.022222222,0.066666667,0.051851852,0.044444444,0.044444444,0.022222222,0.066666667,0.022222222,0.044444444,0.022222222,0.02962963,0.02962963,0.037037037,0.044444444,0.014814815
urn:cts:greekLit:tlg5026.msA.hmt:1.93,0.086956522,0.02173913,0,0,0.02173913,0.065217391,0.02173913,0.02173913,0.043478261,0.043478261,0.043478261,0.065217391,0.02173913,0.043478261,0.043478261,0.043478261
urn:cts:greekLit:tlg5026.msA.hmt:1.94,0,0.034482759,0.034482759,0.068965517,0,0.017241379,0,0.034482759,0,0.017241379,0.034482759,0.086206897,0.051724138,0.086206897,0.017241379,0.068965517
urn:cts:greekLit:tlg5026.msA.hmt:1.95,0.055555556,0.055555556,0.055555556,0,0,0,0,0.055555556,0,0,0,0.055555556,0,0.11111111,0.055555556,0.055555556
urn:cts:greekLit:tlg5026.msA.hmt:1.96,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0.034482759,0.068965517,0,0.068965517,0.034482759,0,0.034482759,0.068965517,0,0.034482759,0.034482759
urn:cts:greekLit:tlg5026.msA.hmt:1.97,0,0,0.066666667,0,0.066666667,0,0,0.066666667,0,0.13333333,0,0.066666667,0,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.98,0,0,0.038461538,0,0.076923077,0.038461538,0,0.076923077,0.038461538,0,0.076923077,0,0,0,0.076923077,0
urn:cts:greekLit:tlg5026.msA.hmt:1.99,0.090909091,0,0,0,0,0,0,0.090909091,0,0,0,0.090909091,0,0.18181818,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.100,0,0,0.033333333,0.066666667,0.033333333,0.033333333,0.066666667,0,0.033333333,0,0.2,0.033333333,0.033333333,0,0.1,0
urn:cts:greekLit:tlg5026.msA.hmt:1.101,0,0.16666667,0.16666667,0,0,0.083333333,0,0,0,0.16666667,0,0,0.083333333,0.083333333,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.102,0.036363636,0.054545455,0.018181818,0.018181818,0.036363636,0,0,0.036363636,0.018181818,0.018181818,0.018181818,0,0.036363636,0.018181818,0.036363636,0.036363636
urn:cts:greekLit:tlg5026.msA.hmt:1.103,0,0,0,0.090909091,0,0,0.090909091,0.090909091,0,0,0.090909091,0,0.090909091,0,0.18181818,0
urn:cts:greekLit:tlg5026.msA.hmt:1.104,0.037037037,0.092592593,0.037037037,0.055555556,0.037037037,0.037037037,0.018518519,0,0,0.037037037,0.074074074,0.055555556,0.018518519,0.037037037,0.018518519,0.018518519
urn:cts:greekLit:tlg5026.msA.hmt:1.105,0.071428571,0.035714286,0.10714286,0.035714286,0.10714286,0.071428571,0,0.035714286,0.035714286,0,0.035714286,0.035714286,0,0.035714286,0,0.035714286
urn:cts:greekLit:tlg5026.msA.hmt:1.106,0,0.043478261,0.065217391,0.065217391,0.10869565,0.02173913,0,0,0.02173913,0.086956522,0.02173913,0.043478261,0,0,0.02173913,0.02173913
urn:cts:greekLit:tlg5026.msA.hmt:1.107,0,0,0.14285714,0.035714286,0.035714286,0.035714286,0.071428571,0.035714286,0,0,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0
urn:cts:greekLit:tlg5026.msA.hmt:1.108,0.058823529,0.058823529,0,0,0.17647059,0.058823529,0.058823529,0,0.11764706,0.058823529,0,0.058823529,0,0,0,0.058823529
urn:cts:greekLit:tlg5026.msA.hmt:1.116,0,0.033333333,0.066666667,0.1,0,0.066666667,0,0.033333333,0.066666667,0.033333333,0.066666667,0.033333333,0,0.033333333,0.033333333,0
urn:cts:greekLit:tlg5026.msA.hmt:1.117,0.032258065,0,0.032258065,0,0,0.032258065,0.064516129,0.032258065,0,0.032258065,0.064516129,0.064516129,0,0.032258065,0.064516129,0.032258065
urn:cts:greekLit:tlg5026.msA.hmt:1.118,0.047619048,0.047619048,0,0,0.047619048,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0.095238095,0,0.047619048
urn:cts:greekLit:tlg5026.msA.hmt:1.119,0,0,0.05,0.1,0,0.05,0.1,0.15,0,0,0,0.05,0.05,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.120,0.048,0.048,0.024,0.048,0.024,0.04,0.016,0.016,0.04,0.032,0.016,0.056,0.04,0.064,0.024,0.024
urn:cts:greekLit:tlg5026.msA.hmt:1.121,0,0,0,0.090909091,0,0,0.090909091,0,0,0.18181818,0,0.090909091,0.090909091,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.122,0,0,0,0.05,0.05,0.05,0,0,0.05,0,0.1,0.05,0,0.05,0,0.05
urn:cts:greekLit:tlg5026.msA.hmt:1.123,0.069767442,0.046511628,0,0.069767442,0.023255814,0.069767442,0.046511628,0,0.046511628,0.023255814,0.046511628,0.046511628,0,0.046511628,0.046511628,0.023255814
urn:cts:greekLit:tlg5026.msA.hmt:1.124,0,0,0,0,0.1875,0.0625,0.125,0,0,0,0.0625,0.0625,0.0625,0.0625,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.125,0.066666667,0.13333333,0,0.066666667,0,0.066666667,0,0,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0.066666667,0
urn:cts:greekLit:tlg5026.msA.hmt:1.126,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.127,0.047619048,0.015873016,0.031746032,0,0.079365079,0.031746032,0.063492063,0.047619048,0.015873016,0.031746032,0.031746032,0.015873016,0.015873016,0.015873016,0.031746032,0.063492063
urn:cts:greekLit:tlg5026.msA.hmt:1.128,0.027777778,0.027777778,0.055555556,0.027777778,0.027777778,0,0.055555556,0.083333333,0,0,0.055555556,0.055555556,0.027777778,0.027777778,0.027777778,0.027777778
urn:cts:greekLit:tlg5026.msA.hmt:1.129,0.027777778,0.027777778,0.046296296,0.037037037,0.018518519,0.037037037,0.037037037,0.055555556,0.027777778,0.064814815,0.046296296,0.027777778,0.027777778,0.027777778,0.064814815,0.018518519
urn:cts:greekLit:tlg5026.msA.hmt:1.130,0,0,0.074074074,0.074074074,0,0.074074074,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0,0.074074074,0.074074074,0
urn:cts:greekLit:tlg5026.msA.hmt:1.131,0.036363636,0.054545455,0.036363636,0.018181818,0,0.072727273,0.036363636,0,0.036363636,0.054545455,0.036363636,0.018181818,0.036363636,0.018181818,0.018181818,0.090909091
urn:cts:greekLit:tlg5026.msA.hmt:1.132,0.037037037,0,0.074074074,0.037037037,0,0,0.037037037,0,0,0.074074074,0,0.037037037,0.037037037,0.037037037,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.133,0,0.125,0,0.0625,0.0625,0.0625,0,0.125,0,0,0,0,0.0625,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.134,0.037037037,0.074074074,0.037037037,0,0.037037037,0,0,0,0,0,0.11111111,0.074074074,0.11111111,0.037037037,0.037037037,0
urn:cts:greekLit:tlg5026.msA.hmt:1.411,0.018181818,0.054545455,0.018181818,0.018181818,0.036363636,0.054545455,0.054545455,0.054545455,0.036363636,0.054545455,0.054545455,0,0.036363636,0.018181818,0.072727273,0.036363636
urn:cts:greekLit:tlg5026.msA.hmt:1.412,0.048076923,0.038461538,0.038461538,0.019230769,0.067307692,0.038461538,0.048076923,0.057692308,0.019230769,0.028846154,0.019230769,0.048076923,0.038461538,0.038461538,0.048076923,0.076923077
urn:cts:greekLit:tlg5026.msA.hmt:1.413,0,0.034482759,0.068965517,0,0.034482759,0.034482759,0,0,0,0.10344828,0.068965517,0.034482759,0.034482759,0,0.034482759,0.034482759
urn:cts:greekLit:tlg5026.msA.hmt:1.414,0.047619048,0.047619048,0.14285714,0.047619048,0,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0.047619048,0.047619048,0
urn:cts:greekLit:tlg5026.msA.hmt:1.415,0,0,0.090909091,0,0,0.090909091,0,0.090909091,0,0.090909091,0,0.090909091,0.090909091,0,0.090909091,0
urn:cts:greekLit:tlg5026.msA.hmt:1.416,0.0625,0.0625,0,0,0,0,0,0.125,0,0.0625,0.0625,0.0625,0,0,0.0625,0.0625
urn:cts:greekLit:tlg5026.msA.hmt:1.417,0.045454545,0.072727273,0.054545455,0.018181818,0.036363636,0.018181818,0.045454545,0.027272727,0.027272727,0.036363636,0,0.036363636,0.081818182,0.045454545,0.027272727,0.027272727
urn:cts:greekLit:tlg5026.msA.hmt:1.418,0.024691358,0.024691358,0.049382716,0.049382716,0.024691358,0.024691358,0.074074074,0.061728395,0.061728395,0.061728395,0.012345679,0.024691358,0.037037037,0.024691358,0.012345679,0.024691358
urn:cts:greekLit:tlg5026.msA.hmt:1.419,0,0,0,0.066666667,0,0,0,0,0.13333333,0,0,0.066666667,0,0,0.066666667,0
urn:cts:greekLit:tlg5026.msA.hmt:1.420,0.086956522,0,0.043478261,0,0.043478261,0,0,0.13043478,0.043478261,0.043478261,0,0.043478261,0.043478261,0.043478261,0.043478261,0
urn:cts:greekLit:tlg5026.msA.hmt:1.421,0,0.066666667,0,0,0,0.066666667,0.066666667,0,0.066666667,0,0.13333333,0,0,0.066666667,0.066666667,0
urn:cts:greekLit:tlg5026.msA.hmt:1.422,0.03125,0,0.03125,0.03125,0,0.03125,0.09375,0,0.03125,0.09375,0.09375,0.0625,0,0.03125,0.03125,0
urn:cts:greekLit:tlg5026.msA.hmt:1.423,0.047619048,0,0.047619048,0.047619048,0,0,0.047619048,0.095238095,0,0,0,0,0.047619048,0,0,0.095238095
urn:cts:greekLit:tlg5026.msA.hmt:1.424,0.038461538,0.076923077,0.076923077,0.076923077,0.038461538,0,0,0.038461538,0.076923077,0,0.038461538,0.038461538,0.038461538,0.038461538,0.076923077,0
urn:cts:greekLit:tlg5026.msA.hmt:1.425,0,0,0.052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.10526316,0,0,0.052631579,0.052631579,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.426,0,0.045454545,0.045454545,0,0.045454545,0,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0.090909091,0,0,0.090909091
urn:cts:greekLit:tlg5026.msA.hmt:1.427,0,0,0.034482759,0.068965517,0.10344828,0,0.068965517,0.10344828,0,0.068965517,0,0.068965517,0.034482759,0,0.034482759,0
urn:cts:greekLit:tlg5026.msA.hmt:1.428,0.046153846,0.030769231,0.015384615,0.046153846,0.046153846,0.015384615,0.030769231,0.015384615,0.076923077,0.046153846,0,0.061538462,0.061538462,0.015384615,0.061538462,0.061538462
urn:cts:greekLit:tlg5026.msA.hmt:1.477,0.0625,0.0625,0,0.125,0,0,0,0,0.125,0,0,0,0,0.0625,0.0625,0.125
urn:cts:greekLit:tlg5026.msA.hmt:1.478,0,0.045454545,0.015151515,0.015151515,0.060606061,0.045454545,0.045454545,0.03030303,0.075757576,0.03030303,0,0.075757576,0.060606061,0.045454545,0,0.015151515
urn:cts:greekLit:tlg5026.msA.hmt:1.479,0.090909091,0,0,0,0.045454545,0,0.045454545,0.045454545,0,0.045454545,0,0.13636364,0,0,0,0.045454545
urn:cts:greekLit:tlg5026.msA.hmt:1.480,0,0,0,0.03030303,0,0.03030303,0.060606061,0.060606061,0.03030303,0.03030303,0.060606061,0.060606061,0,0.03030303,0.03030303,0.060606061
urn:cts:greekLit:tlg5026.msA.hmt:1.481,0,0.020408163,0,0.06122449,0,0.020408163,0.081632653,0.040816327,0.040816327,0.020408163,0,0.06122449,0.06122449,0.081632653,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.482,0.071428571,0,0,0.035714286,0,0,0,0,0.035714286,0,0.035714286,0.035714286,0,0.10714286,0,0.10714286
urn:cts:greekLit:tlg5026.msA.hmt:1.483,0.037037037,0,0,0,0,0.037037037,0.074074074,0.037037037,0,0.037037037,0,0,0,0.074074074,0.074074074,0.074074074
urn:cts:greekLit:tlg5026.msA.hmt:1.484,0.068965517,0.034482759,0.10344828,0.034482759,0.068965517,0,0.034482759,0.10344828,0.034482759,0.034482759,0,0.068965517,0.034482759,0,0.034482759,0.034482759
urn:cts:greekLit:tlg5026.msA.hmt:1.485,0.08,0.12,0.04,0,0.04,0.04,0.04,0,0.04,0,0,0,0.04,0,0.08,0
urn:cts:greekLit:tlg5026.msA.hmt:1.486,0.051282051,0,0.025641026,0.025641026,0,0,0.076923077,0,0.025641026,0.025641026,0,0.051282051,0,0.051282051,0.025641026,0.1025641
urn:cts:greekLit:tlg5026.msA.hmt:1.487,0.03030303,0,0.060606061,0.03030303,0,0.060606061,0.090909091,0.03030303,0,0.060606061,0.12121212,0,0.03030303,0.060606061,0.03030303,0.060606061
urn:cts:greekLit:tlg5026.msA.hmt:1.488,0,0,0,0.076923077,0,0.15384615,0,0.076923077,0,0.076923077,0.076923077,0,0.076923077,0,0,0.076923077
urn:cts:greekLit:tlg5026.msA.hmt:1.489,0,0,0.076923077,0.038461538,0.038461538,0.076923077,0,0.038461538,0,0.076923077,0.038461538,0.076923077,0.11538462,0,0.038461538,0
urn:cts:greekLit:tlg5026.msA.hmt:1.490,0,0,0,0,0,0,0.11111111,0.11111111,0,0,0.11111111,0.11111111,0.11111111,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.491,0,0.064516129,0,0.096774194,0.064516129,0.096774194,0.032258065,0.096774194,0,0.032258065,0,0.032258065,0,0.032258065,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.492,0,0.14285714,0,0,0,0,0,0,0.14285714,0,0,0.14285714,0.14285714,0,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.493,0.076923077,0,0,0,0.076923077,0,0,0,0,0.076923077,0,0.076923077,0,0,0.15384615,0.076923077
urn:cts:greekLit:tlg5026.msA.hmt:1.494,0.071428571,0.023809524,0,0,0.071428571,0.023809524,0.023809524,0.023809524,0,0.047619048,0.071428571,0,0,0.047619048,0.047619048,0.047619048
urn:cts:greekLit:tlg5026.msA.hmt:1.495,0.020833333,0.041666667,0,0,0,0.020833333,0.041666667,0.0625,0.0625,0.041666667,0,0.0625,0.083333333,0.041666667,0.0625,0
urn:cts:greekLit:tlg5026.msA.hmt:1.496,0,0,0,0.043478261,0,0.043478261,0.13043478,0,0.043478261,0.086956522,0.086956522,0.043478261,0.043478261,0,0,0.043478261
urn:cts:greekLit:tlg5026.msA.hmt:1.550,0.032258065,0.032258065,0,0.032258065,0,0.096774194,0,0.032258065,0.032258065,0,0,0.064516129,0,0,0.064516129,0.096774194
urn:cts:greekLit:tlg5026.msA.hmt:1.551,0,0,0.02173913,0.02173913,0.02173913,0.086956522,0.043478261,0.02173913,0.10869565,0.02173913,0.043478261,0.02173913,0.043478261,0.02173913,0.065217391,0.02173913
urn:cts:greekLit:tlg5026.msA.hmt:1.552,0.060344828,0.086206897,0.025862069,0.051724138,0.051724138,0.034482759,0.017241379,0.034482759,0,0.051724138,0.051724138,0.025862069,0.060344828,0.025862069,0.051724138,0.0086206897
urn:cts:greekLit:tlg5026.msA.hmt:1.553,0,0,0.095238095,0,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0,0.095238095,0.047619048,0.047619048
urn:cts:greekLit:tlg5026.msA.hmt:1.554,0.04,0.04,0.04,0.12,0,0.04,0,0,0.04,0,0.04,0,0,0.08,0.04,0.08
urn:cts:greekLit:tlg5026.msA.hmt:1.555,0.03125,0,0.03125,0,0.0625,0.03125,0.0625,0,0.03125,0.0625,0,0.0625,0.0625,0.09375,0,0.0625
urn:cts:greekLit:tlg5026.msA.hmt:1.556,0.024390244,0.048780488,0.024390244,0.048780488,0.048780488,0.024390244,0,0.048780488,0,0,0,0.024390244,0,0.024390244,0.12195122,0.024390244
urn:cts:greekLit:tlg5026.msA.hmt:1.557,0,0,0,0,0,0.11111111,0.33333333,0,0,0,0.11111111,0,0,0,0.22222222,0
urn:cts:greekLit:tlg5026.msA.hmt:1.558,0,0,0,0,0.058823529,0.058823529,0,0.11764706,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.559,0.053571429,0.017857143,0.053571429,0.035714286,0,0.071428571,0.035714286,0.035714286,0,0.035714286,0.035714286,0.053571429,0.053571429,0.053571429,0.053571429,0.017857143
urn:cts:greekLit:tlg5026.msA.hmt:1.560,0.071428571,0.042857143,0,0.014285714,0.057142857,0.014285714,0.042857143,0.014285714,0.057142857,0.057142857,0.042857143,0.014285714,0.028571429,0.042857143,0.028571429,0.028571429
urn:cts:greekLit:tlg5026.msA.hmt:1.561,0.078947368,0.052631579,0,0.078947368,0.052631579,0.026315789,0.052631579,0.026315789,0.026315789,0,0,0.052631579,0,0.078947368,0.026315789,0
urn:cts:greekLit:tlg5026.msA.hmt:1.562,0.071428571,0.047619048,0.023809524,0.023809524,0.047619048,0.023809524,0.023809524,0.023809524,0,0,0.071428571,0.071428571,0.047619048,0.023809524,0,0.023809524
urn:cts:greekLit:tlg5026.msA.hmt:1.563,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.086956522,0,0.043478261,0.13043478,0.043478261,0.043478261,0,0
urn:cts:greekLit:tlg5026.msA.hmt:1.594,0.058823529,0,0.058823529,0.11764706,0,0.11764706,0.058823529,0.11764706,0,0,0,0,0.058823529,0.058823529,0,0.058823529
urn:cts:greekLit:tlg5026.msA.hmt:1.595,0,0.027027027,0.054054054,0.027027027,0.027027027,0,0,0.027027027,0.081081081,0.054054054,0.027027027,0.027027027,0,0,0.054054054,0.027027027
urn:cts:greekLit:tlg5026.msA.hmt:1.596,0,0,0.052631579,0,0,0.052631579,0.10526316,0.052631579,0,0,0.10526316,0,0,0,0.052631579,0
urn:cts:greekLit:tlg5026.msA.hmt:1.597,0.025,0,0.1,0.1,0,0.075,0.025,0.05,0.025,0.025,0.05,0.025,0.025,0.05,0,0.025
urn:cts:greekLit:tlg5026.msA.hmt:1.598,0,0.028571429,0.042857143,0.014285714,0.071428571,0.057142857,0.057142857,0.028571429,0.028571429,0.014285714,0.042857143,0.014285714,0.014285714,0,0.042857143,0.028571429
urn:cts:greekLit:tlg5026.msA.hmt:1.599,0,0,0,0,0.083333333,0,0,0.25,0.083333333,0.083333333,0,0.16666667,0,0,0,0
