word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
κυνα,0,0,0.00033921303,0.00050454087,0.00016860563,0.00032965222,0,0.00050293378,0,0.00033467202,0.00016820858,0,0,0,0,0
βεβλημενου,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
λιθου,0,0,0,0,0,0.00016482611,0,0.00033528919,0,0,0,0.00016705647,0.00016940539,0,0,0
ουτι,0.00016691704,0.00016977929,0.00016960651,0,0.00033721126,0.00032965222,0,0.00016764459,0,0,0.00067283431,0.00016705647,0,0.0001676727,0,0
υμμες,0,0,0,0,0,0,0,0.00016764459,0.00017193948,0,0,0,0,0,0,0
ψιλωτεον,0.00033383408,0.00033955857,0.00016960651,0.00016818029,0.00050581689,0.00016482611,0.00016423058,0.00016764459,0.00017193948,0.00066934404,0.00050462574,0.0005011694,0.00033881077,0.0001676727,0.00033361134,0
αιολικη,0,0,0,0,0,0,0,0,0.00034387895,0,0,0,0,0,0,0
επιμαρτυρει,0,0.00016977929,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
υμμιν,0,0.00016977929,0,0,0,0.00016482611,0,0,0.00017193948,0,0,0,0,0,0,0
υπερσχη,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
χειρα,0,0.00016977929,0.00050881954,0,0.00016860563,0,0.00032846116,0.00016764459,0,0.00016733601,0,0.00016705647,0,0.00033534541,0.00016680567,0
κρονιων,0,0,0,0,0,0,0,0,0,0,0,0.00033411293,0.00016940539,0,0,0
σφωϊ,0.00033383408,0.00033955857,0,0,0,0,0.00032846116,0,0.00017193948,0,0.00016820858,0,0,0,0,0
θωρηχ,0,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0.00016818029
σφωϊν,0.00016691704,0,0.00033921303,0.00033636058,0.00016860563,0,0,0,0,0,0,0.00016705647,0.00016940539,0,0,0.00016818029
υμων,0,0,0,0,0.00033721126,0,0,0,0,0,0,0.00016705647,0,0,0,0
λογῳ,0,0.00033955857,0.00050881954,0.00067272116,0.00067442253,0,0.00016423058,0.00033528919,0.00017193948,0,0,0.00033411293,0,0.00033534541,0,0.00016818029
τουτῳ,0.00083458521,0.00050933786,0.00050881954,0.0010090817,0.00033721126,0.00032965222,0,0.00016764459,0.00051581843,0.00050200803,0.00016820858,0.0005011694,0.00033881077,0.00050301811,0.00033361134,0.00050454087
υμας,0.00016691704,0,0,0,0.00016860563,0,0.00016423058,0,0.00017193948,0,0.00016820858,0.00016705647,0,0,0.00016680567,0
πατροκλεις,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0,0
πατροκλε,0.00016691704,0,0,0.00016818029,0,0.00016482611,0,0.00016764459,0,0,0,0,0,0,0,0
καποτης,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
πατροκλος,0.00033383408,0.00067911715,0.00050881954,0.00050454087,0.00033721126,0.00032965222,0,0.00016764459,0.00051581843,0.00016733601,0,0,0,0,0.00050041701,0.00033636058
ευθειας,0.00033383408,0.00084889643,0.00050881954,0.00033636058,0.00050581689,0.00032965222,0.00032846116,0.00016764459,0.00017193948,0.00033467202,0,0.00066822586,0.00050821616,0.00050301811,0.00016680567,0.00033636058
πατροκλης,0,0.00016977929,0,0.00016818029,0,0,0,0,0,0,0,0,0,0,0,0
βασιληος,0,0.00016977929,0.00016960651,0,0,0,0.00016423058,0.00016764459,0,0,0,0,0,0,0,0
πολυστιχω,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
αναιδεος,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
ευεπιφορον,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
αναιδη,0,0,0,0,0.00016860563,0,0,0,0,0,0,0,0,0,0,0
αιεν,0,0.00016977929,0.00016960651,0,0,0.00032965222,0,0.00050293378,0,0,0.00016820858,0,0,0,0,0
αναιδειην,0,0,0,0,0,0,0,0.00016764459,0,0,0.00016820858,0,0,0,0,0
επιειμενε,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
απεινη,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
πεπραγμενα,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
απηνεος,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
μετακειται,0,0.00016977929,0.00016960651,0,0.00016860563,0,0.00016423058,0,0,0.00016733601,0,0,0,0.00033534541,0,0.00016818029
ουνεκα,0.00033383408,0.00016977929,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
ητιμασεν,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
οιδε,0.00016691704,0,0.00016960651,0,0.00033721126,0,0,0.00033528919,0.00017193948,0.00016733601,0.00033641716,0,0,0,0.00033361134,0.00016818029
νοησαι,0.00033383408,0,0,0,0,0,0,0.00016764459,0,0.00016733601,0,0,0,0,0,0.00033636058
οπισσω,0,0,0,0.00016818029,0.00016860563,0,0,0,0,0.00016733601,0.00016820858,0,0,0,0,0.00016818029
οππως,0,0,0.00016960651,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0.00016818029
σοοι,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
μαχεοιντο,0,0.00016977929,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
προσσω,0,0.00016977929,0,0,0,0,0.00032846116,0,0,0,0,0,0,0.00033534541,0.00016680567,0
ετερως,0,0.00033955857,0.00016960651,0,0,0,0,0.00050293378,0.00017193948,0,0.00016820858,0.00016705647,0.00016940539,0.00050301811,0,0.00016818029
εμπροσθεν,0,0.00016977929,0,0.00016818029,0.00016860563,0,0.00016423058,0,0,0.00033467202,0,0.00033411293,0.00016940539,0,0.00016680567,0.00050454087
στοχασασθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
υστερα,0,0,0,0,0.00016860563,0,0,0,0,0,0,0,0,0,0,0
αμφιβολια,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
μετεῃσιν,0,0,0,0,0,0,0.00016423058,0.00016764459,0,0,0,0,0,0,0.00016680567,0
οπισσῳ,0.00016691704,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0,0
δακρυσας,0.00016691704,0,0,0,0,0,0,0,0,0,0,0.00016705647,0.00016940539,0,0,0
εταρων,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σαφηνιζει,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
ολυμπιος,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0.00016680567,0.00016818029
ολυμπος,0.00016691704,0.00016977929,0.00016960651,0.00033636058,0.00033721126,0,0.00049269174,0.00050293378,0.00017193948,0,0,0,0,0,0.00016680567,0.00016818029
μακεδονιας,0,0,0,0,0,0.00016482611,0,0,0,0,0.00016820858,0,0,0,0,0
υψηλοτατον,0.00016691704,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0,0
κητηριον,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0,0
αλληγορικως,0.00016691704,0.00016977929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ουρανοσ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
υψιβρεμετης,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
βρομος,0,0,0,0,0.00016860563,0,0,0.00016764459,0,0,0,0,0,0,0,0
κυριως,0.00050075113,0.00033955857,0.00016960651,0.00033636058,0.00033721126,0.00082413054,0.00016423058,0.00067057837,0.00085969739,0.00033467202,0.00067283431,0.00066822586,0.00050821616,0.00067069081,0.00050041701,0.00050454087
ηχος,0,0.00016977929,0,0,0,0,0.00016423058,0.00016764459,0,0,0.00016820858,0,0.00016940539,0,0,0
διονυσον,0.00016691704,0.00016977929,0,0.00033636058,0,0.00016482611,0,0,0,0,0.00016820858,0,0,0,0.00016680567,0
βρομιον,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001676727,0,0
ποτνια,0,0.00016977929,0,0,0,0,0,0.00033528919,0,0,0,0,0,0.00033534541,0,0
σεπτη,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
σεβομενοι,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0,0
προσπιπτουσι,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
εδεσι,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
ποτμον,0,0,0,0,0,0.00016482611,0,0.00016764459,0,0,0,0,0.00016940539,0,0,0.00016818029
ευτυχης,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0.00016680567,0
πεσειν,0,0,0.00016960651,0,0,0,0,0,0.00034387895,0,0,0,0,0.0001676727,0,0
ποσι,0,0.00016977929,0,0,0,0,0.00016423058,0,0.00017193948,0.00016733601,0,0.00016705647,0,0,0.00033361134,0.00016818029
γυναικος,0.00016691704,0,0.00033921303,0.00016818029,0,0,0,0.00050293378,0.00034387895,0.00033467202,0.00084104289,0,0,0,0.00066722269,0.00016818029
ποτνιασθαι,0,0,0,0.00016818029,0,0,0,0,0,0,0,0,0,0,0,0
προσπιπτειν,0,0,0,0.00016818029,0,0,0,0,0,0,0,0,0,0,0,0
παρακαλειν,0,0,0,0,0,0,0.00016423058,0.00016764459,0,0.00016733601,0,0,0,0.0001676727,0,0
πρι,0,0,0,0.00016818029,0.00016860563,0,0.00016423058,0,0,0,0.00033641716,0,0.00016940539,0.00033534541,0,0
γεροντι,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0.0001676727,0,0
νιρει,0,0,0.00033921303,0,0,0,0,0,0,0,0,0,0,0,0,0
νηρεα,0,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0
παριστωσιν,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
δαιμονα,0.00033383408,0,0,0,0,0,0,0,0,0.00016733601,0.00016820858,0.00033411293,0.00016940539,0,0.00033361134,0.00016818029
θαλασσιον,0,0,0,0,0,0,0.00016423058,0,0,0.00016733601,0,0,0,0.0001676727,0,0
δωριδος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001676727,0,0
ωκεανου,0.00016691704,0,0,0.00033636058,0.00050581689,0,0,0.00033528919,0.00017193948,0.00016733601,0,0.00033411293,0,0,0.00033361134,0
νιρεϊδες,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
χειρι,0.00050075113,0.00033955857,0.00016960651,0,0.00016860563,0.00016482611,0,0.00033528919,0,0,0,0.00033411293,0.00016940539,0.0001676727,0,0.00016818029
κατερεξεν,0,0,0,0,0,0,0,0,0,0,0.00016820858,0.00016705647,0,0,0,0
εφατο,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0.00016940539,0,0,0
ωνομαζεν,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0,0
περιοδος,0.00016691704,0,0,0,0.00016860563,0.00032965222,0,0.00050293378,0.00034387895,0.00016733601,0,0,0,0,0,0
εαυτην,0,0.00033955857,0,0.00016818029,0,0.00016482611,0.00016423058,0,0.00017193948,0,0,0,0,0,0,0
εκαστη,0.00016691704,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0.0001676727,0,0
βαρυ,0,0,0.00033921303,0,0,0,0.00032846116,0.00016764459,0,0,0.00016820858,0.00016705647,0,0,0,0
στεναχων,0.00033383408,0,0,0.00033636058,0.00016860563,0,0,0.00016764459,0.00017193948,0,0,0.00016705647,0.00016940539,0.0001676727,0,0
μετοχη,0,0,0,0.00033636058,0,0,0.00032846116,0.00016764459,0.00017193948,0.00033467202,0.00016820858,0.00016705647,0.00016940539,0.00033534541,0,0.00033636058
διδασκομεθα,0,0,0,0,0,0,0,0,0,0,0,0.00033411293,0,0,0.00016680567,0
εκεινου,0.00016691704,0.00033955857,0.00033921303,0.00050454087,0.00016860563,0.00016482611,0,0,0.00017193948,0,0,0.00083528233,0.00050821616,0.00033534541,0,0.00016818029
τυς,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0,0
μετεφη,0,0.00016977929,0,0,0,0,0,0.00016764459,0,0.00033467202,0,0,0.00016940539,0,0,0.00016818029
κρειων,0,0,0.00016960651,0,0,0,0.00016423058,0,0.00017193948,0,0,0,0,0.0001676727,0,0.00016818029
μενελαον,0,0,0.00050881954,0.00033636058,0.00016860563,0.00016482611,0.00016423058,0.00016764459,0.00051581843,0,0,0.00016705647,0,0,0.00066722269,0.00016818029
επεστεναχοντο,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0.0001676727,0,0
εταιοι,0,0.00016977929,0,0.00016818029,0,0,0,0,0,0,0,0,0,0,0,0
εταιροι,0,0.00033955857,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0.00016818029
επιζευξις,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
στεναχω,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
εστεναχουντο,0,0,0,0,0.00016860563,0,0,0,0,0,0,0,0,0,0,0
εγινετο,0.00016691704,0.00016977929,0.00016960651,0.00033636058,0.00016860563,0.00016482611,0.00016423058,0.00050293378,0,0.00016733601,0,0,0.00016940539,0.00033534541,0.00016680567,0.00033636058
εννοουντο,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κλησις,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0.00016680567,0
δεικνυσι,0,0,0.00016960651,0,0,0,0,0,0.00017193948,0.00033467202,0,0,0,0,0,0
στεναχοντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001676727,0,0
ακουσα,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
στεναχουντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
δοτικη,0,0,0.00016960651,0.00016818029,0.00016860563,0,0.00016423058,0,0.00017193948,0,0,0.00033411293,0,0,0,0.00016818029
στεναχοντι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
ειδομεν,0,0,0,0,0,0,0,0.00016764459,0.00017193948,0,0,0,0,0.0001676727,0,0.00016818029
προπαροξυνεται,0.00016691704,0,0,0,0.00016860563,0.00016482611,0,0,0.00017193948,0,0.00016820858,0,0,0.0001676727,0.00033361134,0.00033636058
βαρυτονου,0,0.00016977929,0,0,0,0,0.00016423058,0,0,0,0,0,0.00033881077,0.00033534541,0.00033361134,0
ειδω,0,0,0.00016960651,0,0.00016860563,0.00016482611,0,0,0.00017193948,0,0,0,0,0,0,0
θαυμα,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
βαρυτονον,0,0,0,0.00016818029,0.00016860563,0,0,0,0,0,0,0.00016705647,0.00016940539,0,0,0.00016818029
κλινει,0.00016691704,0,0,0,0.00016860563,0,0,0.00016764459,0,0,0,0,0,0,0,0
ανθ,0.00016691704,0,0,0,0.00016860563,0.00016482611,0,0.00033528919,0.00017193948,0.00033467202,0,0.00016705647,0,0,0.00016680567,0.00016818029
συστολη,0,0,0.00016960651,0,0,0,0,0,0,0.00016733601,0,0.00016705647,0.00016940539,0,0,0
ανεδωκε,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
παροξυνομεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
παμφιλον,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
παλλιλογειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
παρῃτῃται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
αλλοτριοι,0,0,0,0,0,0,0,0.00016764459,0.00017193948,0,0,0,0,0,0,0
επιφερομε,0,0,0,0,0,0.00016482611,0,0,0,0.00016733601,0,0,0,0,0,0
στιχοι,0.00033383408,0.00033955857,0.00050881954,0.00016818029,0.00067442253,0.00065930443,0.00032846116,0.00083822297,0.00068775791,0.0013386881,0.00067283431,0.00066822586,0.00050821616,0.00050301811,0.00083402836,0
εικοσι,0,0.00016977929,0,0.00016818029,0,0.00016482611,0.00016423058,0,0,0.00016733601,0.00016820858,0.00016705647,0,0,0,0
επτα,0.00033383408,0.00016977929,0,0.00016818029,0,0.00016482611,0.00049269174,0.00016764459,0.00017193948,0,0.00016820858,0.0005011694,0.00033881077,0.00033534541,0,0
ῳχομεθ,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0.00016680567,0
θηβην,0,0,0.00016960651,0,0,0,0,0,0.00017193948,0,0,0.00016705647,0.00050821616,0,0,0
υποπλακιους,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
εβασιλευσεν,0,0,0,0,0,0,0.00016423058,0.00016764459,0,0,0,0,0,0,0.00016680567,0
ηετιων,0.00016691704,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0.00033534541,0,0.00016818029
ανδρομαχης,0,0,0.00016960651,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
κιληκες,0,0,0,0,0.00016860563,0,0,0,0,0,0,0,0,0,0,0
εθνος,0,0.00033955857,0.00016960651,0.00050454087,0,0.00016482611,0.00032846116,0.00016764459,0.00017193948,0,0.00016820858,0,0.00016940539,0.0001676727,0,0.00050454087
βαρβαρον,0,0,0,0,0,0,0,0.00016764459,0,0,0.00016820858,0,0,0.0001676727,0,0
υποπλακου,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
θηβης,0,0,0,0,0,0,0,0,0.00017193948,0,0,0.00016705647,0.00016940539,0,0,0
υιους,0.00016691704,0.00016977929,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
ανδρομαχην,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
γαμηθεισαν,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
εκτορι,0.00050075113,0,0.00016960651,0.00033636058,0.00016860563,0.00016482611,0.00016423058,0.00016764459,0.00034387895,0,0.00016820858,0.00033411293,0,0.00033534541,0.00016680567,0
υιῳ,0,0,0,0.00016818029,0,0,0.00016423058,0,0,0,0,0,0,0.0001676727,0.00033361134,0
πριαμου,0,0.00033955857,0.00016960651,0.00050454087,0.00016860563,0.00016482611,0,0.00050293378,0.00034387895,0.00016733601,0.00033641716,0.00016705647,0,0.00033534541,0,0.00016818029
τρωϊκους,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
πολεμους,0,0,0,0,0,0,0,0.00016764459,0,0,0.00016820858,0,0,0,0,0
επιστρατευσας,0,0,0,0,0,0,0.00016423058,0,0,0,0,0.00016705647,0,0,0,0
θηβῃ,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0.0001676727,0,0
ηετιωνα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0.00016818029
ανειλε,0,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0
τεκνοις,0,0,0,0,0.00016860563,0,0.00016423058,0,0,0,0,0,0,0,0.00016680567,0
λυρνησσον,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
εξελων,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
ηγεν,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0.00016680567,0
λυρνησσου,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0.00016680567,0
βρισηϊδα,0,0.00016977929,0.00016960651,0,0,0,0,0,0,0.00016733601,0.00050462574,0,0,0,0.00016680567,0
εψηφισαντο,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
ελληνεσ,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
ιερεως,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001676727,0,0
κληρῳ,0,0,0,0.00016818029,0.00016860563,0,0,0,0.00017193948,0,0.00016820858,0,0,0,0.00033361134,0
λαχων,0.00016691704,0,0,0,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
δεομενῳ,0,0,0,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0
απεδωκεν,0,0,0,0,0,0,0,0.00016764459,0.00017193948,0.00016733601,0.00016820858,0,0,0,0,0
οργισθ,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
λυμικην,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0,0
νοσον,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
χρυσηϊς,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
εληφθη,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
πολιχνιου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
ατειχιστου,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
ευτελους,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
ασφαλεστερᾳ,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μειζονι,0,0,0.00016960651,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0
προσερρυηκοτες,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0,0
ησαν,0.00050075113,0.00084889643,0.00033921303,0.00050454087,0.00067442253,0.0013186089,0.00032846116,0.00033528919,0.00034387895,0,0.00084104289,0.00083528233,0.00067762155,0.00067069081,0.00050041701,0.00033636058
τρεις,0.00066766817,0.00067911715,0.00033921303,0.00033636058,0.0010116338,0.00098895665,0.0011496141,0.00033528919,0.00051581843,0.00016733601,0.00084104289,0.00033411293,0.00033881077,0.00050301811,0.00050041701,0.00050454087
θηβαι,0,0.00016977929,0,0.00016818029,0,0,0.00016423058,0,0,0,0,0,0,0,0,0
υποπλακιοι,0,0,0,0.00016818029,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
καδμειαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
μνημονευει,0,0,0.00016960651,0,0.00016860563,0,0,0,0.00017193948,0,0.00016820858,0,0,0.0001676727,0,0.00016818029
ωχομεθ,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ανακεφαλαιωσις,0,0,0,0,0,0,0.00016423058,0,0,0,0,0,0.00016940539,0,0,0
τεσσαρες,0,0,0,0.00016818029,0.00016860563,0,0,0.00033528919,0,0,0.00016820858,0,0.00033881077,0.0001676727,0,0
διηγησεων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
ϊδεαι,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0,0,0.00016680567,0
ομιλητικη,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
ακουσας,0,0,0.00033921303,0.00016818029,0,0.00016482611,0,0.00033528919,0,0.00016733601,0.00016820858,0,0,0,0.00016680567,0.00016818029
διηγειται,0,0,0.00016960651,0,0,0.00016482611,0,0,0,0,0,0,0,0,0,0
ηκουσεν,0,0.00033955857,0,0,0,0.00016482611,0.00049269174,0.00016764459,0.00017193948,0.00016733601,0,0,0.00016940539,0,0,0
πολλακι,0,0,0,0,0,0.00016482611,0,0.00016764459,0,0.00016733601,0,0,0,0,0.00016680567,0
σεο,0.00016691704,0,0,0.00016818029,0,0,0.00016423058,0.00016764459,0.00034387895,0,0,0,0.00016940539,0.0001676727,0.00016680567,0.00016818029
απαγγελτικον,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ετερῳ,0.00016691704,0,0.00016960651,0,0.00016860563,0.00016482611,0.00016423058,0,0.00017193948,0.00016733601,0.00033641716,0.0005011694,0,0,0,0
διηγοιτο,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
αγγελιην,0,0.00016977929,0,0,0,0,0,0,0.00017193948,0.00016733601,0,0.00016705647,0,0.0001676727,0,0
γαιηοχε,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0,0
υποστατικον,0,0,0,0,0,0,0,0,0,0.00016733601,0,0,0,0,0,0
πραγματων,0.00016691704,0,0.00016960651,0.00016818029,0.00033721126,0.00016482611,0.00016423058,0,0.00017193948,0,0,0,0,0,0,0
απαγγειλαι,0,0,0,0,0.00016860563,0,0,0.00016764459,0,0,0,0,0,0,0,0
υποθεμενοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016818029
διηγοιμεθα,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0,0
μικτον,0,0,0,0,0.00016860563,0,0,0,0,0,0,0,0,0,0,0
ομιλητικου,0,0,0,0.00016818029,0,0,0,0,0,0,0,0,0,0,0,0
υποστατικου,0,0,0,0,0,0,0,0,0.00017193948,0,0,0,0,0,0,0
ελθουσα,0,0,0.00016960651,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
υπελυσαο,0,0.00016977929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δεσμων,0.00016691704,0,0,0,0,0,0,0.00016764459,0,0,0,0,0,0,0.00016680567,0.00016818029
σφισιν,0.00016691704,0,0.00016960651,0.00016818029,0,0,0.00049269174,0,0.00017193948,0.00016733601,0.00016820858,0,0.00016940539,0,0,0.00033636058
επειδηπερ,0,0,0.00033921303,0,0.00033721126,0.00032965222,0,0.00033528919,0,0,0,0,0.00016940539,0,0,0
μεταληψις,0,0,0.00016960651,0.00016818029,0.00050581689,0.00016482611,0.00016423058,0,0,0,0.00033641716,0,0,0.0001676727,0,0
διηνεκης,0.00016691704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εναντιουμεθα,0,0,0,0,0,0,0,0,0,0,0,0.00016705647,0,0,0,0
αναγον,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0.00016680567,0
ζῳους,0,0,0,0,0,0,0,0,0,0,0,0,0.00016940539,0,0,0
εργαζεσθαι,0.00016691704,0,0,0.00016818029,0,0,0,0.00016764459,0,0.00016733601,0,0,0,0,0,0.00016818029
αναγκῃ,0,0,0,0.00016818029,0,0.00049447833,0,0,0,0,0.00016820858,0,0,0,0,0.00016818029
σφισι,0.00033383408,0.00033955857,0,0.00016818029,0,0.00016482611,0.00032846116,0.00016764459,0,0,0.00033641716,0.00033411293,0,0.0001676727,0,0
δαιτα,0.00033383408,0.00016977929,0.00033921303,0,0.00016860563,0.00032965222,0.00032846116,0,0,0,0,0,0.00016940539,0,0.00016680567,0
πενεσθαι,0,0,0,0,0,0,0,0.00016764459,0,0,0,0,0.00016940539,0,0,0
αντωνυμιας,0.00016691704,0,0,0,0.00016860563,0.00016482611,0,0,0,0,0,0.0005011694,0,0,0.00050041701,0
ορθοτονειται,0,0,0,0,0,0.00032965222,0.00016423058,0,0,0,0,0,0.00016940539,0.0001676727,0,0.00016818029
προτι,0.00033383408,0.00033955857,0,0,0.00016860563,0.00016482611,0.00016423058,0,0.00034387895,0,0.00016820858,0.00033411293,0.00050821616,0.0001676727,0,0.00016818029
ελαβ,0,0,0,0,0,0,0,0,0,0,0.00016820858,0,0,0,0.00016680567,0
εντεα,0.00016691704,0,0,0.00033636058,0.00016860563,0.00016482611,0.00049269174,0.00016764459,0,0,0.00033641716,0,0.00033881077,0.00033534541,0.00016680567,0.00016818029
καββαλεν,0,0.00016977929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παπτηνας,0,0,0,0,0,0.00016482611,0.00016423058,0,0,0,0,0,0,0,0,0.00016818029
αλτ,0,0.00016977929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
